date,gender,location,age,CPU,RAM,storage,color,price,knowing
2023/2/4,Male,Tainan,19,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/9/18,Female,Hsinchu,23,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2022/9/29,Male,Taipei,25,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,29888,O
2022/9/29,Male,New Taipei City,24,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2023/3/24,Female,New Taipei City,20,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2023/5/20,Male,Taipei,25,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,35888,X
2023/4/2,Female,New Taipei City,19,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,X
2023/4/24,Female,Hsinchu,18,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2023/3/8,Female,Taichung,21,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2022/9/30,Female,Taipei,29,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,51990,X
2022/7/26,,Taoyuan,19,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,57788,X
2023/4/13,Male,Taoyuan,21,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,X
2022/9/19,Female,Taichung,20,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/9/10,Male,New Taipei City,19,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2022/9/13,Female,Taichung,19,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2022/9/2,Female,Taipei,24,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2023/5/13,Male,Taipei,25,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/9/12,Male,New Taipei City,18,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,X
2022/9/3,Female,New Taipei City,24,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,57788,X
2023/4/29,Male,Kaohsiung,24,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,X
2022/9/30,Female,Taipei,17,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2023/2/13,Male,,21,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2023/4/14,Male,Hsinchu,18,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,38990,O
2022/9/26,Female,New Taipei City,24,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,38990,O
2023/2/4,Male,New Taipei City,18,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2023/2/1,Female,Taoyuan,17,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2023/4/16,Female,Taichung,21,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2023/2/25,Female,Taichung,18,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Forest,62888,O
2022/9/27,Female,Taipei,21,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2022/9/2,Male,New Taipei City,18,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,38990,O
2022/9/23,Male,Hsinchu,24,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Sapphire,35888,O
2023/4/4,Male,Taichung,28,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,45888,O
2023/4/23,Female,New Taipei City,20,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2023/6/20,Male,New Taipei City,23,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,51990,O
2023/4/9,Male,Taoyuan,23,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2023/5/30,Male,,24,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,X
2023/2/24,Female,Hsinchu,20,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,X
2022/9/16,Female,New Taipei City,17,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/9/10,Male,Hsinchu,25,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2023/2/9,Male,Taoyuan,18,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2022/9/5,Female,Hsinchu,21,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2023/5/5,Female,New Taipei City,23,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Forest,29888,O
2023/4/14,Male,Taoyuan,21,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2023/3/8,Male,Taipei,17,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/9/19,Female,New Taipei City,18,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2022/7/11,Female,Kaohsiung,23,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,X
2023/4/3,Male,Taipei,25,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,38990,X
2023/5/16,Female,Taipei,24,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Graphite,62888,O
2023/6/3,Male,Taichung,21,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2023/2/1,Male,Taoyuan,19,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Graphite,62888,O
2022/9/27,Male,New Taipei City,20,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Graphite,75888,O
2023/5/7,Male,Tainan,20,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,38990,O
2023/1/17,Male,Taichung,26,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2023/2/20,Male,Taoyuan,19,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Platinum,29888,O
2023/2/4,Male,New Taipei City,19,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2023/2/13,Male,New Taipei City,24,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2023/3/2,Male,Taipei,20,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2023/5/7,Female,New Taipei City,22,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2023/1/7,Male,Hsinchu,25,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2023/2/3,Female,Tainan,27,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2023/6/11,Female,Tainan,19,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2023/1/26,Male,Hsinchu,17,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,45888,O
2023/1/5,Male,New Taipei City,19,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Sapphire,75888,X
2023/6/26,Male,,17,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,X
2023/4/1,Male,Kaohsiung,29,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2023/5/20,Male,Taipei,17,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2023/5/25,Male,New Taipei City,18,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,38990,O
2023/5/8,Male,Taoyuan,18,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,51990,O
2023/4/3,Female,Hsinchu,20,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,35888,X
2023/3/30,Female,Taipei,17,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,45888,X
2023/1/3,Male,Hsinchu,24,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2023/2/2,Female,Taipei,19,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2022/8/6,Male,New Taipei City,24,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,45888,O
2023/1/21,Male,Tainan,21,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,X
2023/5/27,Male,Taipei,21,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,X
2023/5/6,Male,Taoyuan,19,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,57788,O
2023/3/21,Female,Taoyuan,25,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Forest,29888,O
2023/6/10,Female,Taoyuan,23,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2023/4/4,Male,Taoyuan,25,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2023/3/4,Female,Taipei,21,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2023/3/19,Female,Taoyuan,19,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2023/2/16,Male,New Taipei City,21,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2023/1/31,Male,New Taipei City,21,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2023/2/23,Male,Taichung,18,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Forest,75888,O
2023/1/8,Male,Taichung,24,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,X
2023/4/25,Female,New Taipei City,23,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,X
2023/1/3,Male,Taipei,20,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2023/1/8,Female,Taipei,22,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2023/3/21,Male,Taipei,20,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2023/1/11,Male,Taipei,26,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,38990,O
2023/2/26,Male,Hsinchu,20,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,45888,O
2023/2/8,Male,Hsinchu,21,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2023/2/18,Male,Taoyuan,23,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2023/2/6,Female,Taipei,17,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/8/6,Male,Taoyuan,23,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2023/3/1,Female,Taipei,27,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2023/3/2,Male,New Taipei City,22,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,32888,X
2023/2/14,Male,Taoyuan,23,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,X
2023/6/23,Female,New Taipei City,24,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2023/1/27,Female,Taoyuan,19,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2023/2/4,Male,Hsinchu,22,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2023/6/3,Male,,18,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2023/1/20,Female,New Taipei City,27,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,51990,X
2023/1/4,Male,New Taipei City,20,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,35888,X
2023/3/4,Female,Taipei,22,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2023/3/3,Female,Taipei,21,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2023/1/15,Female,Taichung,20,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Forest,75888,O
2023/1/26,Male,Taipei,31,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,38990,X
2023/3/11,Female,New Taipei City,17,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,X
2023/1/5,Female,Taoyuan,20,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,X
2023/2/15,Female,Taichung,18,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,X
2023/2/26,Male,Taichung,17,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2023/4/5,,Hsinchu,18,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2023/1/29,Female,Hsinchu,19,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Forest,62888,O
2023/3/26,Male,Taipei,27,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Forest,29888,O
2023/3/4,Female,Taoyuan,24,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2023/4/10,Female,Taipei,22,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,57788,O
2023/1/28,Male,Taoyuan,18,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,38990,O
2023/2/19,Female,New Taipei City,21,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2023/1/26,Male,Taichung,17,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2023/6/28,Male,,23,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2023/3/21,Male,Tainan,21,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2023/1/18,Male,Hsinchu,18,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2023/3/4,Female,Taoyuan,22,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2023/1/21,Male,Taipei,23,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,X
2023/1/20,Male,Hsinchu,21,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,X
2023/4/14,Male,Kaohsiung,25,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Forest,75888,O
2023/4/12,Male,Taichung,20,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2023/5/23,Male,Taichung,24,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2023/2/19,Male,Taoyuan,22,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,38990,O
2023/3/5,Female,,21,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2023/1/29,Male,Taipei,24,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2023/2/28,Male,Taoyuan,27,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,57788,O
2023/1/31,Male,Taichung,24,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,X
2023/1/25,Female,New Taipei City,18,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,38990,X
2023/3/29,Male,Taichung,18,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2023/4/28,Male,Taipei,19,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2023/3/13,Female,New Taipei City,23,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Graphite,75888,O
2023/2/6,Male,Taichung,21,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,38990,O
2023/1/19,Male,Taichung,18,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2023/3/14,Female,Taipei,28,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2023/5/8,Male,Hsinchu,27,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2023/6/7,Male,New Taipei City,19,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,29888,O
2023/4/24,Male,Tainan,21,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2023/2/26,Male,Taoyuan,24,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Graphite,75888,O
2023/5/29,Male,Taoyuan,24,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2023/2/25,Female,Taipei,22,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2023/1/2,Male,New Taipei City,23,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,57788,X
2023/3/31,Female,Taipei,21,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,X
2023/5/13,Male,Hsinchu,21,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2023/3/10,Male,Taipei,21,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2023/1/6,Male,New Taipei City,19,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2023/4/10,Male,Taichung,23,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,57788,O
2023/4/24,Female,Taipei,24,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2023/1/10,Male,Taipei,17,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,38990,O
2023/4/12,Male,New Taipei City,18,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,X
2023/3/7,Female,Taoyuan,18,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,X
2023/2/25,Female,Taoyuan,27,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2023/2/22,Male,Taipei,25,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2023/3/12,Male,Hsinchu,30,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,38990,O
2023/5/18,Male,Taoyuan,18,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2023/3/19,Male,New Taipei City,19,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2023/1/10,Male,Hsinchu,18,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2023/2/22,Male,Taipei,22,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2023/4/8,Male,Tainan,18,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2023/2/28,Female,New Taipei City,22,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2023/4/7,Male,New Taipei City,18,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,51990,O
2023/4/12,Female,Hsinchu,18,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2023/1/9,Female,Tainan,24,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Sapphire,62888,O
2022/7/14,Male,Taoyuan,20,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,57788,O
2023/2/9,Male,,27,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,57788,O
2023/1/12,Female,Taipei,21,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2023/2/22,Male,Hsinchu,20,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2023/4/30,Male,Taipei,18,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2023/2/22,Male,Taipei,17,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2023/4/27,Female,Taipei,23,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2023/2/9,Male,Taoyuan,18,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Sapphire,62888,O
2023/1/31,Male,Taipei,20,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Sapphire,29888,O
2023/4/11,Female,New Taipei City,22,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,51990,X
2023/2/14,Male,New Taipei City,18,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,57788,X
2023/2/22,Female,New Taipei City,22,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2023/4/15,Female,Hsinchu,17,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2023/3/19,Male,,21,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2023/4/12,Male,Taipei,18,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,51990,O
2023/2/9,Male,New Taipei City,18,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2023/1/26,Male,New Taipei City,24,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2023/1/22,Male,Kaohsiung,20,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2023/1/25,Female,Taipei,24,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2023/2/28,Female,Taichung,25,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,32888,O
2023/3/30,Male,Hsinchu,17,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,57788,O
2023/2/21,Male,Taoyuan,23,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2023/4/19,Male,New Taipei City,23,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,X
2023/4/4,Female,,19,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,X
2023/2/25,Male,New Taipei City,21,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,X
2023/5/19,Female,Taoyuan,21,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,X
2023/4/29,Male,Hsinchu,18,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2023/3/12,Male,Taipei,19,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
